CustomerID,Churn,Country,State,Retired,HasPartner,HasDependents,Education,Gender,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,TypeOfService,ServiceDetails
Cust3288,No,India,Maharashtra,0,2,1,Graduation,Male,228.25,41030,4925.25,40283,No,Month-to-month,Mailed check,MultipleLines,No
Cust2066,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,504.5,41030,27760.25,39263,Yes,One year,Mailed check,MultipleLines,No
Cust4017,Yes,India,Maharashtra,0,2,2,Graduation,Female,371.5,41030,371.5,40883,Yes,Month-to-month,Credit card (automatic),OnlineSecurity,No
Cust5783,Yes,India,Maharashtra,1,1,2,Masters,Female,507.5,41030,26865.5,39293,Yes,One year,Credit card (automatic),TechnicalSupport,No
Cust5813,No,India,Maharashtra,0,1,1,Masters,Female,439,41030,13108.75,40043,Yes,Month-to-month,Credit card (automatic),StreamingTelevision,Yes
Cust5970,Yes,India,Maharashtra,0,1,2,Highschool or below,Male,427,41030,2005.5,40763,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust4126,No,India,Maharashtra,0,1,1,Masters,Female,125.5,41030,2142.25,40373,No,Two year,Mailed check,TechnicalSupport,No internet service
Cust1321,No,India,Maharashtra,0,1,2,Graduation,Male,440.25,41030,4006.5,40643,Yes,Month-to-month,Electronic check,StreamingMovies,Yes
Cust4595,No,India,Maharashtra,0,1,1,Graduation,Female,387.75,41030,27871.75,38783,No,Two year,Credit card (automatic),StreamingMovies,Yes
Cust1547,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,101.75,41030,3537.5,39953,No,One year,Credit card (automatic),TechnicalSupport,No internet service
Cust4690,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,277.75,41030,7026.5,40163,No,Month-to-month,Credit card (automatic),MultipleLines,Yes
Cust3523,No,India,Maharashtra,0,1,2,Masters,Male,549.75,41030,39262,38753,Yes,Two year,Credit card (automatic),StreamingMovies,Yes
Cust2559,Yes,India,Maharashtra,0,2,2,ProfessionalQalification,Female,400,41030,2062.5,40763,Yes,Month-to-month,Electronic check,InternetServiceCategory,Fiber optic
Cust5017,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,348.25,41030,348.25,40883,Yes,Month-to-month,Electronic check,StreamingMovies,No
Cust2332,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,404,41030,3565.5,40643,Yes,Month-to-month,Electronic check,MultipleLines,No
Cust3024,No,India,Maharashtra,0,1,2,Graduation,Female,559,41030,29048.75,39323,Yes,One year,Bank transfer (automatic),InternetServiceCategory,Fiber optic
Cust3087,Yes,India,Maharashtra,0,2,1,Graduation,Female,98,41030,179.25,40853,Yes,Month-to-month,Electronic check,DeviceProtection,No internet service
Cust3186,Yes,India,Maharashtra,0,1,1,Graduation,Male,400,41030,15914.75,39743,No,One year,Credit card (automatic),StreamingMovies,Yes
Cust2654,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,228.25,41030,228.25,40883,Yes,Month-to-month,Electronic check,TechnicalSupport,No
Cust4084,Yes,India,Maharashtra,1,2,2,Highschool or below,Female,426.25,41030,11436.25,40103,Yes,Month-to-month,Electronic check,OnlineSecurity,No
Cust2365,No,India,Maharashtra,0,1,1,Graduation,Female,248.75,41030,15347.25,39113,Yes,Month-to-month,Electronic check,OnlineSecurity,No
Cust3986,No,India,Maharashtra,0,2,1,Highschool or below,Female,520.75,41030,6495.5,40523,Yes,One year,Credit card (automatic),StreamingMovies,Yes
Cust3877,Yes,India,Maharashtra,0,2,2,ProfessionalQalification,Female,149.75,41030,149.75,40883,No,Month-to-month,Bank transfer (automatic),TechnicalSupport,No
Cust3360,No,India,Maharashtra,0,2,2,Graduation,Female,175,41030,678.75,40793,No,Month-to-month,Mailed check,InternetServiceCategory,DSL
Cust2560,No,India,Maharashtra,0,2,2,Masters,Male,591,41030,42735.75,38753,Yes,Two year,Electronic check,StreamingMovies,Yes
Cust3242,No,India,Maharashtra,0,2,2,Graduation,Female,437.75,41030,24424.25,39203,Yes,Month-to-month,Bank transfer (automatic),StreamingMovies,No
Cust3905,No,India,Maharashtra,0,1,2,Masters,Male,568.75,41030,32806.25,39143,No,Two year,Electronic check,StreamingTelevision,Yes
Cust5173,Yes,India,Maharashtra,0,1,2,ProfessionalQalification,Female,379.25,41030,1283,40823,Yes,Month-to-month,Electronic check,InternetServiceCategory,Fiber optic
Cust5360,Yes,India,Maharashtra,0,1,1,Highschool or below,Female,332.5,41030,13643,39683,Yes,One year,Bank transfer (automatic),StreamingMovies,Yes
Cust2463,Yes,India,Maharashtra,0,1,1,Highschool or below,Female,543.75,41030,35781,38903,Yes,Two year,Credit card (automatic),MultipleLines,Yes
Cust6256,No,India,Maharashtra,0,1,1,Masters,Female,231.75,41030,8310.25,39863,Yes,Two year,Credit card (automatic),StreamingTelevision,Yes
Cust5105,No,India,Maharashtra,0,2,2,Graduation,Male,221.5,41030,221.5,40883,Yes,Month-to-month,Mailed check,InternetServiceCategory,DSL
Cust4916,No,India,Maharashtra,1,1,1,Highschool or below,Female,524.5,41030,34457.25,38933,Yes,One year,Electronic check,MultipleLines,Yes
Cust1391,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,268,41030,16185.25,39113,No,Two year,Electronic check,OnlineBackup,No
Cust6150,Yes,India,Maharashtra,0,1,1,Other,Male,387.5,41030,8125,40283,No,One year,Mailed check,TechnicalSupport,Yes
Cust4935,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,101.75,41030,4646,39563,No,Two year,Mailed check,InternetServiceCategory,No
Cust1633,No,India,Maharashtra,0,2,2,Highschool or below,Female,455.75,41030,842.5,40853,Yes,Month-to-month,Electronic check,InternetServiceCategory,Fiber optic
Cust5952,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,100.5,41030,2813,40103,No,One year,Bank transfer (automatic),DeviceProtection,No internet service
Cust1472,Yes,India,Maharashtra,0,2,1,Highschool or below,Female,100.5,41030,1106.75,40583,No,Month-to-month,Credit card (automatic),OnlineSecurity,No internet service
Cust1400,No,India,Maharashtra,1,2,1,ProfessionalQalification,Male,272.75,41030,3006.25,40583,Yes,Month-to-month,Electronic check,StreamingMovies,No
Cust6278,No,India,Maharashtra,0,2,2,Graduation,Male,100.25,41030,1943,40373,No,Two year,Credit card (automatic),InternetServiceCategory,No
Cust5525,No,India,Maharashtra,0,1,2,Masters,Female,552.5,41030,38760.25,38813,Yes,Two year,Electronic check,MultipleLines,Yes
Cust1456,Yes,India,Maharashtra,0,2,2,Highschool or below,Female,498.5,41030,6192.25,40553,Yes,Month-to-month,Bank transfer (automatic),HasPhoneService,1
Cust6309,No,India,Maharashtra,0,1,2,Graduation,Female,476,41030,21429,39563,Yes,Two year,Credit card (automatic),TechnicalSupport,Yes
Cust3760,No,India,Maharashtra,0,1,1,Graduation,Male,550.5,41030,22345.5,39713,Yes,Month-to-month,Credit card (automatic),HasPhoneService,1
Cust6130,No,India,Maharashtra,1,2,2,ProfessionalQalification,Female,377.5,41030,3187,40643,No,Month-to-month,Credit card (automatic),OnlineBackup,No
Cust5512,No,India,Maharashtra,1,2,2,Graduation,Male,402.75,41030,7058.25,40373,Yes,Month-to-month,Credit card (automatic),OnlineBackup,Yes
Cust2450,Yes,India,Maharashtra,0,2,2,Graduation,Female,253,41030,1249.75,40763,Yes,Month-to-month,Mailed check,MultipleLines,Yes
Cust5200,Yes,India,Maharashtra,0,1,2,Graduation,Female,532.75,41030,28816.5,39293,No,One year,Bank transfer (automatic),StreamingTelevision,Yes
Cust2507,No,India,Maharashtra,1,1,2,Masters,Male,548.5,41030,39492.25,38753,No,Two year,Credit card (automatic),DeviceProtection,Yes
Cust1910,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,406,41030,16461.5,39713,Yes,Month-to-month,Electronic check,DeviceProtection,Yes
Cust3777,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,544.75,41030,20127.5,39863,Yes,Two year,Electronic check,HasPhoneService,1
Cust4105,No,India,Maharashtra,0,1,1,Highschool or below,Male,328.25,41030,23322.5,38753,Yes,Two year,Bank transfer (automatic),StreamingTelevision,Yes
Cust4866,Yes,India,Maharashtra,1,1,2,Highschool or below,Male,402,41030,18026,39533,Yes,Month-to-month,Electronic check,StreamingMovies,Yes
Cust3019,No,India,Maharashtra,0,2,2,Graduation,Female,241.25,41030,1011.25,40793,No,Month-to-month,Mailed check,MultipleLines,No phone service
Cust6368,No,India,Maharashtra,0,1,2,Highschool or below,Female,124.75,41030,8074.5,38873,Yes,Two year,Credit card (automatic),MultipleLines,Yes
Cust3227,Yes,India,Maharashtra,0,2,2,Graduation,Male,148.5,41030,148.5,40883,No,Month-to-month,Mailed check,InternetServiceCategory,DSL
Cust5244,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,470,41030,3868.25,40673,Yes,Month-to-month,Electronic check,OnlineBackup,Yes
Cust4164,No,India,Maharashtra,0,1,1,Graduation,Male,474.5,41030,18081.25,39773,Yes,Two year,Bank transfer (automatic),HasPhoneService,1
Cust5921,No,India,Maharashtra,0,2,2,Graduation,Female,97.5,41030,894.25,40643,Yes,Month-to-month,Electronic check,TechnicalSupport,No internet service
Cust1905,No,India,Maharashtra,0,2,2,Masters,Male,449.5,41030,13615.75,40013,Yes,Month-to-month,Credit card (automatic),OnlineSecurity,No
Cust2709,Yes,India,Maharashtra,0,2,2,Other,Female,450,41030,9969,40253,Yes,Month-to-month,Electronic check,DeviceProtection,No
Cust1219,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,375,41030,1045.5,40823,No,Month-to-month,Mailed check,InternetServiceCategory,Fiber optic
Cust2248,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,251.75,41030,7056.75,40103,No,Month-to-month,Mailed check,TechnicalSupport,No
Cust3654,No,India,Maharashtra,0,1,1,Highschool or below,Male,436,41030,20087.25,39503,No,Month-to-month,Electronic check,MultipleLines,Yes
Cust4611,No,India,Maharashtra,0,2,2,Highschool or below,Male,268.75,41030,13953.25,39353,No,One year,Electronic check,OnlineSecurity,Yes
Cust4137,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,371.75,41030,1326.75,40793,Yes,Month-to-month,Electronic check,MultipleLines,Yes
Cust5038,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,125.5,41030,855,40733,No,One year,Mailed check,TechnicalSupport,No internet service
Cust2885,No,India,Maharashtra,0,1,1,Graduation,Male,452.25,41030,32829.25,38753,No,Two year,Bank transfer (automatic),HasPhoneService,1
Cust4192,No,India,Maharashtra,0,2,2,Graduation,Female,280.75,41030,4659.5,40463,No,One year,Mailed check,StreamingTelevision,Yes
Cust1521,Yes,India,Maharashtra,0,1,1,Highschool or below,Female,148.5,41030,458.5,40823,No,Month-to-month,Credit card (automatic),MultipleLines,No phone service
Cust3017,No,India,Maharashtra,0,1,1,Masters,Male,99.5,41030,383.25,40793,No,Two year,Mailed check,MultipleLines,No
Cust4527,No,India,Maharashtra,0,1,1,Graduation,Female,202.75,41030,1087.5,40733,No,Two year,Mailed check,StreamingTelevision,No
Cust4659,Yes,India,Maharashtra,0,2,2,Highschool or below,Male,374.5,41030,374.5,40883,Yes,Month-to-month,Electronic check,InternetServiceCategory,Fiber optic
Cust5539,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,520.25,41030,33027.75,38993,Yes,Two year,Credit card (automatic),MultipleLines,No
Cust3498,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,447.25,41030,28463.25,38993,No,One year,Bank transfer (automatic),HasPhoneService,1
Cust6283,Yes,India,Maharashtra,0,2,2,ProfessionalQalification,Male,353.5,41030,703.5,40853,No,Month-to-month,Credit card (automatic),StreamingMovies,No
Cust4687,No,India,Maharashtra,0,2,2,Masters,Female,229.5,41030,3467.25,40463,No,One year,Mailed check,StreamingMovies,No
Cust2425,Yes,India,Maharashtra,0,2,2,Graduation,Male,102.75,41030,102.75,40883,No,Month-to-month,Electronic check,StreamingTelevision,No internet service
Cust6046,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,122.25,41030,7568,39173,Yes,Two year,Credit card (automatic),OnlineSecurity,No internet service
Cust4805,No,India,Maharashtra,1,1,2,ProfessionalQalification,Male,261.5,41030,18825.25,38783,Yes,Month-to-month,Bank transfer (automatic),OnlineBackup,Yes
Cust4155,No,India,Maharashtra,0,1,1,Graduation,Male,225.5,41030,10245.25,39653,Yes,One year,Credit card (automatic),TechnicalSupport,No
Cust1500,Yes,India,Maharashtra,0,2,2,Graduation,Male,433,41030,433,40883,Yes,Month-to-month,Electronic check,OnlineBackup,No
Cust4209,Yes,India,Maharashtra,1,2,2,Masters,Female,121.75,41030,209.25,40853,No,Month-to-month,Electronic check,OnlineBackup,No
Cust3277,No,India,Maharashtra,0,1,1,Masters,Female,173.25,41030,1233,40703,No,Month-to-month,Mailed check,TechnicalSupport,Yes
Cust3626,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,94.5,41030,1738.25,40313,Yes,Month-to-month,Credit card (automatic),OnlineBackup,No internet service
Cust2434,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,485.5,41030,920.75,40853,No,Month-to-month,Electronic check,DeviceProtection,No
Cust5049,No,India,Maharashtra,0,2,2,Graduation,Female,201,41030,3559.75,40373,Yes,One year,Mailed check,TechnicalSupport,Yes
Cust1252,Yes,India,Maharashtra,0,1,1,ProfessionalQalification,Female,410.25,41030,20149.75,39473,Yes,One year,Mailed check,InternetServiceCategory,Fiber optic
Cust1970,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,130.5,41030,4901.75,39893,No,Two year,Bank transfer (automatic),TechnicalSupport,No internet service
Cust4944,No,India,Maharashtra,1,2,2,Masters,Female,198.5,41030,3461.75,40493,No,Two year,Mailed check,OnlineSecurity,Yes
Cust6480,No,India,Maharashtra,0,2,2,Highschool or below,Male,433.25,41030,11043.75,40133,Yes,Month-to-month,Credit card (automatic),StreamingMovies,No
Cust5248,No,India,Maharashtra,0,1,1,Graduation,Male,405,41030,9619.25,40193,No,Month-to-month,Bank transfer (automatic),InternetServiceCategory,DSL
Cust5192,No,India,Maharashtra,0,1,2,Highschool or below,Female,406.5,41030,25646.5,38993,Yes,Two year,Mailed check,InternetServiceCategory,DSL
Cust3737,Yes,India,Maharashtra,0,2,2,Graduation,Female,532,41030,25639.75,39503,Yes,Month-to-month,Electronic check,OnlineSecurity,No
Cust3880,Yes,India,Maharashtra,0,1,2,ProfessionalQalification,Female,372,41030,697,40853,Yes,Month-to-month,Electronic check,OnlineSecurity,Yes
Cust2623,Yes,India,Maharashtra,0,2,2,ProfessionalQalification,Female,175.25,41030,175.25,40883,No,Month-to-month,Mailed check,TechnicalSupport,No
Cust4024,No,India,Maharashtra,0,2,2,ProfessionalQalification,Female,123.5,41030,2329.25,40343,No,Month-to-month,Bank transfer (automatic),InternetServiceCategory,No
Cust5195,No,India,Maharashtra,1,1,2,ProfessionalQalification,Male,503.75,41030,33373.25,38963,Yes,One year,Electronic check,OnlineSecurity,Yes
Cust3799,No,India,Maharashtra,0,1,2,ProfessionalQalification,Male,401,41030,17908,39623,Yes,One year,Electronic check,OnlineBackup,No
Cust2710,No,India,Maharashtra,0,1,1,Highschool or below,Male,146.5,41030,6120.25,39623,No,Month-to-month,Credit card (automatic),StreamingMovies,No
Cust3438,No,India,Maharashtra,0,2,2,Masters,Female,100.25,41030,2351,40253,Yes,Month-to-month,Mailed check,OnlineBackup,No internet service
Cust1685,Yes,India,Maharashtra,0,1,2,Highschool or below,Female,351.5,41030,12082.75,39863,Yes,Month-to-month,Electronic check,StreamingMovies,No
Cust4163,No,India,Maharashtra,0,2,2,Graduation,Female,296.5,41030,11045.75,39743,No,One year,Electronic check,StreamingMovies,Yes
Cust6479,No,India,Maharashtra,0,2,2,Masters,Female,417.25,41030,19439.25,39473,Yes,One year,Credit card (automatic),DeviceProtection,Yes
Cust2935,Yes,India,Maharashtra,0,2,2,Graduation,Male,426.5,41030,2120.75,40763,Yes,Month-to-month,Electronic check,DeviceProtection,Yes
Cust5890,No,India,Maharashtra,0,2,2,Highschool or below,Female,549.25,41030,35014.75,39023,Yes,NA,Credit card (automatic),OnlineBackup,Yes
Cust4466,No,India,Maharashtra,0,1,1,Masters,Female,262.75,41030,0,40913,Yes,Two year,Bank transfer (automatic),OnlineBackup,No
Cust5318,No,India,Maharashtra,0,2,2,Graduation,Male,297.25,41030,1788,40733,No,Month-to-month,Electronic check,OnlineSecurity,No
Cust1558,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,379.5,41030,7748.75,40283,Yes,One year,Bank transfer (automatic),StreamingTelevision,Yes
Cust2067,Yes,India,Maharashtra,0,2,2,Highschool or below,Female,97,41030,1446.5,40463,No,Month-to-month,Bank transfer (automatic),StreamingTelevision,No internet service
Cust5125,No,India,Maharashtra,1,1,2,Masters,Female,523,41030,34097.25,38933,No,One year,Credit card (automatic),TechnicalSupport,No
Cust2806,No,India,Maharashtra,0,1,2,Highschool or below,Female,95,41030,4593.5,39443,No,One year,Credit card (automatic),TechnicalSupport,No internet service
Cust1827,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,377.5,41030,10090.5,40133,No,One year,Bank transfer (automatic),HasPhoneService,1
Cust4231,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,506.75,41030,35553.75,38873,No,One year,Bank transfer (automatic),DeviceProtection,Yes
Cust2201,No,India,Maharashtra,0,1,1,Masters,Female,100.5,41030,3410.5,39893,Yes,One year,Bank transfer (automatic),MultipleLines,No
Cust1544,No,India,Maharashtra,0,1,2,Masters,Female,547.75,41030,40825.5,38753,Yes,Two year,Electronic check,StreamingTelevision,Yes
Cust6314,No,India,Maharashtra,0,2,1,Graduation,Female,278,41030,10082.25,39863,No,One year,Credit card (automatic),HasPhoneService,1
Cust4939,No,India,Maharashtra,0,2,1,ProfessionalQalification,Female,102,41030,423.75,40793,Yes,One year,Mailed check,OnlineSecurity,No internet service
Cust1934,No,India,Maharashtra,1,2,2,Highschool or below,Female,554,41030,19181.5,39863,Yes,One year,Bank transfer (automatic),InternetServiceCategory,Fiber optic
Cust2182,No,India,Maharashtra,0,1,2,ProfessionalQalification,Female,530.25,41030,19172,39833,Yes,Two year,Credit card (automatic),StreamingTelevision,No
Cust3302,No,India,Maharashtra,0,2,2,Masters,Female,100.25,41030,416.5,40793,No,Month-to-month,Mailed check,DeviceProtection,No internet service
Cust4401,No,India,Maharashtra,0,2,2,ProfessionalQalification,Male,99.75,41030,737.5,40703,Yes,Month-to-month,Mailed check,OnlineBackup,No internet service
Cust4778,No,India,Maharashtra,0,1,1,Graduation,Female,403,41030,27301,38813,Yes,Two year,Bank transfer (automatic),DeviceProtection,No
Cust3074,No,India,Maharashtra,1,1,2,Masters,Male,127.25,41030,8948.25,38783,No,Two year,Credit card (automatic),OnlineBackup,No internet service
Cust1720,No,India,Maharashtra,1,1,2,ProfessionalQalification,Female,227.75,41030,15136.25,38933,No,One year,Bank transfer (automatic),StreamingMovies,No
Cust3325,No,India,Maharashtra,0,1,1,Masters,Female,151.25,41030,318.75,40853,Yes,Month-to-month,Mailed check,OnlineSecurity,No
Cust5242,No,India,Maharashtra,0,1,1,Graduation,Male,98,41030,3394,39893,No,One year,Credit card (automatic),TechnicalSupport,No internet service
Cust6439,No,India,Maharashtra,0,1,1,ProfessionalQalification,Male,519.75,41030,37588.5,38753,No,Two year,Credit card (automatic),DeviceProtection,Yes
Cust2350,No,India,Maharashtra,0,1,1,ProfessionalQalification,Female,522,41030,33608,38993,Yes,One year,Bank transfer (automatic),MultipleLines,Yes
